season,season_type,head_coach,posteam,plays,games,actual_pass_rate,expected_pass_rate,model_pass_oe,nflverse_expected_pass_rate,nflverse_pass_oe,mean_epa,success_rate,mean_yards_gained,meets_minimum_sample,actual_pass_rate_pct,expected_pass_rate_pct,model_pass_oe_pct,nflverse_pass_oe_pct,success_rate_pct
2020,REG,John Harbaugh,BAL,971,16,0.49948506694129763,0.6083478250531144,-0.10886275811181671,0.6045763266640193,-10.509125972272162,0.13395590505052457,0.4593202883625129,5.9958805355303815,true,49.95,60.83,-10.89,-1050.91,45.93
2020,POST,John Harbaugh,BAL,134,2,0.5671641791044776,0.6867596293205229,-0.1195954502160453,0.6457192832187041,-7.855510411422644,-0.05145261662176503,0.417910447761194,5.544776119402985,false,56.72,68.68,-11.96,-785.55,41.79
2021,POST,Andy Reid,KC,204,3,0.7107843137254902,0.6021731413035929,0.10861117242189727,0.5884565385971584,12.232777512833184,0.23543521192852354,0.5441176470588235,6.887254901960785,false,71.08,60.22,10.86,1223.28,54.41
2021,POST,Bruce Arians,TB,142,2,0.6901408450704225,0.5929788360701436,0.09716200900027887,0.6172352040212759,7.290564104914665,-0.046178010886453416,0.4225352112676056,4.985915492957746,false,69.01,59.3,9.72,729.06,42.25
2021,REG,Bruce Arians,TB,1117,17,0.6821844225604298,0.6114276468239015,0.07075677573652821,0.6010939235112821,8.109049904914764,0.13983321103539878,0.495076096687556,6.192479856759176,true,68.22,61.14,7.08,810.9,49.51
2021,REG,Andy Reid,KC,1110,17,0.6756756756756757,0.6127517468722914,0.0629239288033843,0.5791866439872899,9.738993258928662,0.15167211169397243,0.5117117117117117,6.095495495495496,true,67.57,61.28,6.29,973.9,51.17
2021,REG,Jon Gruden,LV,334,5,0.6706586826347305,0.6238620425245409,0.04679664011018958,0.6218689486250549,4.878973400967563,-0.0033509006325907623,0.437125748502994,5.649700598802395,false,67.07,62.39,4.68,487.9,43.71
2021,REG,Matt LaFleur,GB,1046,17,0.6166347992351816,0.574145174207348,0.042489625027833655,0.577280802703881,3.9353996531300632,0.1385185342166473,0.4875717017208413,5.960803059273423,true,61.66,57.41,4.25,393.54,48.76
2021,POST,Zac Taylor,CIN,248,4,0.6693548387096774,0.6279481111271926,0.041406727582484794,0.6129005466617884,5.6454292047889005,-0.0044910504496417985,0.4032258064516129,5.32258064516129,false,66.94,62.79,4.14,564.54,40.32
2021,REG,Brandon Staley,LAC,1112,17,0.6654676258992805,0.6258988417371508,0.03956878416212968,0.6275558050373475,3.791182086193304,0.0921999595982221,0.4748201438848921,5.97931654676259,true,66.55,62.59,3.96,379.12,47.48
2021,REG,Brian Flores,MIA,1076,17,0.6356877323420075,0.5978011322213935,0.03788660012061394,0.6130005791471738,2.2687153194833645,-0.04603887442176934,0.4144981412639405,4.860594795539034,true,63.57,59.78,3.79,226.87,41.45
2021,REG,Sean McDermott,BUF,1117,17,0.6526410026857654,0.6180107013755618,0.034630301310203636,0.6077210504575004,4.491995222826514,0.10796360847059597,0.4780662488809311,5.834377797672337,true,65.26,61.8,3.46,449.2,47.81
2021,POST,Rich Bisaccia,LV,70,1,0.8142857142857143,0.7832506935641169,0.031035020721597344,0.783209439260619,3.107627502509526,0.04886592513037156,0.4142857142857143,5.5,false,81.43,78.33,3.1,310.76,41.43
2021,REG,Rich Bisaccia,LV,730,12,0.6273972602739726,0.6014396823722696,0.025957577901702892,0.6152925958882456,1.2104664385727006,-0.011504565144704123,0.4589041095890411,5.9,true,62.74,60.14,2.6,121.05,45.89
2021,POST,Mike Tomlin,PIT,64,1,0.71875,0.6951094721680166,0.023640527831983484,0.7153027667663991,0.3447233233600855,-0.12227990708379366,0.390625,4.03125,false,71.88,69.51,2.36,34.47,39.06
2021,REG,Sean McVay,LA,1039,17,0.6217516843118384,0.6019066387375451,0.019845045574293157,0.5950591334745045,2.7655014744937363,0.07814433538255709,0.4629451395572666,6.103946102021174,true,62.18,60.19,1.98,276.55,46.29
