season,season_type,head_coach,posteam,plays,games,actual_pass_rate,expected_pass_rate,model_pass_oe,nflverse_expected_pass_rate,nflverse_pass_oe,mean_epa,success_rate,mean_yards_gained,meets_minimum_sample,actual_pass_rate_pct,expected_pass_rate_pct,model_pass_oe_pct,nflverse_pass_oe_pct,success_rate_pct
2025,REG,Brian Callahan,TEN,348,6,0.6724137931034483,0.6845165344893711,-0.012102741385922882,0.7080882101737219,-3.5674417070273696,-0.22207530407879342,0.3764367816091954,4.028735632183908,false,67.24,68.45,-1.21,-356.74,37.64
2025,REG,Todd Bowles,TB,1055,17,0.604739336492891,0.6233234467675791,-0.018584110274688075,0.6385017348832994,-3.3762398390408377,-0.0040853642355121265,0.4255924170616114,5.173459715639811,true,60.47,62.33,-1.86,-337.62,42.56
2025,REG,Ben Johnson,CHI,1083,17,0.5909510618651893,0.6193355274908043,-0.028384465625615057,0.6266132448855805,-3.5662183020391183,0.09305069163309963,0.46075715604801476,5.807017543859649,true,59.1,61.93,-2.84,-356.62,46.08
2025,REG,Matt LaFleur,GB,987,17,0.5592705167173252,0.5897584871243218,-0.03048797040699655,0.6018220721399591,-4.2551555422633855,0.12485745944341102,0.47821681864235055,5.745694022289767,true,55.93,58.98,-3.05,-425.52,47.82
2025,REG,Sean McDermott,BUF,1052,17,0.5551330798479087,0.5892493985007959,-0.03411631865288715,0.5886451829253154,-3.3512103077406667,0.15105635184201885,0.48954372623574144,6.106463878326996,true,55.51,58.92,-3.41,-335.12,48.95
2025,REG,Dave Canales,CAR,987,17,0.5896656534954408,0.6256309913265327,-0.03596533783109191,0.6484665181959594,-5.88008647005186,-0.02236351168666578,0.4336372847011145,5.112462006079028,true,58.97,62.56,-3.6,-588.01,43.36
2025,REG,Dan Quinn,WAS,969,17,0.5820433436532507,0.619894719727788,-0.037851376074537216,0.6232439466435904,-4.120060299033966,0.018658748243357854,0.4582043343653251,5.604747162022703,true,58.2,61.99,-3.79,-412.01,45.82
2025,REG,Raheem Morris,ATL,1030,17,0.5660194174757281,0.604901978559446,-0.03888256108371784,0.6276064122348879,-6.158699475915976,-0.01703437924123948,0.43786407766990293,5.512621359223301,true,56.6,60.49,-3.89,-615.87,43.79
2025,REG,Mike McDaniel,MIA,932,17,0.5686695278969958,0.610678181984176,-0.04200865408718031,0.6220165001820022,-5.3346972285006435,-0.007749519467737668,0.4227467811158798,5.490343347639485,true,56.87,61.07,-4.2,-533.47,42.27
2025,REG,Mike Macdonald,SEA,989,17,0.5237613751263903,0.5725797476318829,-0.048818372505492605,0.5902027136451283,-6.644133851873803,0.04304407716141596,0.4641051567239636,6.057633973710819,true,52.38,57.26,-4.88,-664.41,46.41
2025,POST,Mike Macdonald,SEA,187,3,0.5294117647058824,0.5789951184297447,-0.049583353723862314,0.577701066874645,-4.8289302168762624,0.1163105447617683,0.44385026737967914,5.411764705882353,false,52.94,57.9,-4.96,-482.89,44.39
2025,REG,Dan Campbell,DET,1046,17,0.5965583173996176,0.6474155541318394,-0.05085723673222181,0.6400149191656714,-4.345660176605385,0.09440062642485647,0.4541108986615679,6.075525812619503,true,59.66,64.74,-5.09,-434.57,45.41
2025,POST,Ben Johnson,CHI,158,2,0.620253164556962,0.6775634385577108,-0.05731027400074883,0.6733043658771093,-5.305120132014721,0.026882662167213595,0.4240506329113924,5.455696202531645,false,62.03,67.76,-5.73,-530.51,42.41
2025,REG,Aaron Glenn,NYJ,996,17,0.6104417670682731,0.6732680034984518,-0.06282623643017869,0.6953794834686511,-8.493771640037796,-0.128055902581144,0.4046184738955823,4.468875502008032,true,61.04,67.33,-6.28,-849.38,40.46
2025,REG,Mike Kafka,NYG,441,7,0.5396825396825397,0.6043736057150054,-0.06469106603246567,0.6258266085501161,-8.614406886757637,0.041243850644493284,0.42403628117913833,5.315192743764173,false,53.97,60.44,-6.47,-861.44,42.4
2025,REG,John Harbaugh,BAL,952,17,0.5262605042016807,0.610741040790947,-0.08448053658926633,0.6141816104093113,-8.79211062076306,0.04013824254223761,0.44642857142857145,5.945378151260504,true,52.63,61.07,-8.45,-879.21,44.64
